timestamp;x;y;theta
1614280897325;-0.753939999999993;1.25;0
1614280897346;-0.753939999999993;1.25;0
1614280897365;-0.753939999999993;1.25;0
1614280897386;-0.753939999999993;1.25;0
1614280897405;-0.753939999999993;1.25;0
1614280897425;-0.753939999999993;1.25;0
1614280897445;-0.753939999999993;1.25;0
1614280897465;-0.753939999999993;1.25;0
1614280897486;-0.753939999999993;1.25;0
1614280897505;-0.753939999999993;1.25;0
1614280897525;-0.753939999999993;1.25;0
1614280897545;-0.753939999999993;1.25;0
1614280897564;-0.753939999999993;1.25;0
1614280897585;-0.753939999999993;1.25;0
1614280897608;-0.7499399999999934;1.25;0
1614280897625;-0.7459399999999938;1.25;0
1614280897646;-0.7419399999999943;1.25;0
1614280897665;-0.7379399999999947;1.25;0
1614280897685;-0.7339399999999952;1.25;0
1614280897705;-0.7299399999999956;1.25;0
1614280897725;-0.725939999999996;1.25;0
1614280897746;-0.7219399999999965;1.25;0
1614280897765;-0.7179399999999969;1.25;0
1614280897785;-0.7139399999999974;1.25;0
1614280897805;-0.7099399999999978;1.25;0
1614280897825;-0.7059399999999982;1.25;0
1614280897845;-0.7019399999999987;1.25;0
1614280897865;-0.6979399999999991;1.25;0
1614280897887;-0.6939399999999996;1.25;0
1614280897907;-0.68994;1.25;0
1614280897927;-0.6859400000000004;1.25;0
1614280897948;-0.6819400000000009;1.25;0
1614280897968;-0.6779400000000013;1.25;0
1614280897986;-0.6739400000000018;1.25;0
1614280898006;-0.6699400000000022;1.25;0
1614280898026;-0.6659400000000026;1.25;0
1614280898046;-0.6619400000000031;1.25;0
1614280898065;-0.6579400000000035;1.25;0
1614280898086;-0.653940000000004;1.25;0
1614280898105;-0.6499400000000044;1.25;0
1614280898125;-0.6459400000000048;1.25;0
1614280898146;-0.6419400000000053;1.25;0
1614280898165;-0.6379400000000057;1.25;0
1614280898186;-0.6339400000000062;1.25;0
1614280898237;-0.6299400000000066;1.25;0
1614280898245;-0.625940000000007;1.25;0
1614280898264;-0.6219400000000075;1.25;0
1614280898284;-0.6179400000000079;1.25;0
1614280898304;-0.6139400000000084;1.25;0
1614280898324;-0.6099400000000088;1.25;0
1614280898345;-0.6059400000000092;1.25;0
1614280898365;-0.6019400000000097;1.25;0
1614280898385;-0.5979400000000101;1.25;0
1614280898405;-0.5939400000000106;1.25;0
1614280898425;-0.589940000000011;1.25;0
1614280898445;-0.5859400000000115;1.25;0
1614280898465;-0.5819400000000119;1.25;0
1614280898486;-0.5779400000000123;1.25;0
1614280898505;-0.5739400000000128;1.25;0
1614280898524;-0.5699400000000132;1.25;0
1614280898544;-0.5659400000000137;1.25;0
1614280898564;-0.5619400000000141;1.25;0
1614280898585;-0.5579400000000145;1.25;0
1614280898607;-0.553940000000015;1.25;0
1614280898624;-0.5499400000000154;1.25;0
1614280898645;-0.5459400000000159;1.25;0
1614280898664;-0.5419400000000163;1.25;0
1614280898685;-0.5379400000000167;1.25;0
1614280898705;-0.5339400000000172;1.25;0
1614280898725;-0.5299400000000176;1.25;0
1614280898745;-0.5259400000000181;1.25;0
1614280898765;-0.5219400000000185;1.25;0
1614280898784;-0.5179400000000189;1.25;0
1614280898806;-0.5139400000000194;1.25;0
1614280898826;-0.5099400000000198;1.25;0
1614280898848;-0.5059400000000203;1.25;0
1614280898867;-0.5019400000000207;1.25;0
